Test-related Method	Total # Nodes Reachable From Method	# Nodes Reachable From Mock Invocations
br.com.caelum.vraptor.interceptor.ParametersInstantiatorInterceptorTest::shouldUseAndDiscardFlashParameters()V	869	5
br.com.caelum.vraptor.interceptor.ParametersInstantiatorInterceptorTest::shouldValidateParameters()V	867	4
br.com.caelum.vraptor.interceptor.ParametersInstantiatorInterceptorTest::shouldThrowException()V	852	1
br.com.caelum.vraptor.interceptor.ParametersInstantiatorInterceptorTest::shouldAddHeaderInformationToRequestWhenHeaderParamAnnotationIsPresent()V	868	426
br.com.caelum.vraptor.interceptor.ParametersInstantiatorInterceptorTest::shouldAddHeaderInformationToRequestWhenHeaderParamAnnotationIsNotPresent()V	875	426
br.com.caelum.vraptor.interceptor.ParametersInstantiatorInterceptorTest::shouldAddVariousHeaderInformationsToRequestWhenHeaderParamAnnotationIsPresent()V	868	426
br.com.caelum.vraptor.interceptor.OutjectResultTest::setup()V	473	0
br.com.caelum.vraptor.interceptor.OutjectResultTest::shouldOutjectWithASimpleTypeName()V	490	442
br.com.caelum.vraptor.interceptor.OutjectResultTest::shouldOutjectACollectionAsAList()V	490	458
br.com.caelum.vraptor.interceptor.OutjectResultTest::shouldNotOutjectIfThereIsNoReturnType()V	475	438
br.com.caelum.vraptor.interceptor.OutjectResultTest::shouldNotOutjectIfReturnIsVoid()V	474	438
br.com.caelum.vraptor.interceptor.ExceptionHandlerInterceptorTest::setup()V	473	0
br.com.caelum.vraptor.interceptor.ExceptionHandlerInterceptorTest::shouldAlwaysAccept()V	5	0
br.com.caelum.vraptor.interceptor.ExceptionHandlerInterceptorTest::withRootException()V	471	12
br.com.caelum.vraptor.interceptor.ExceptionHandlerInterceptorTest::whenNotFoundException()V	75	2
br.com.caelum.vraptor.ioc.GenericContainerTest::canProvideAllApplicationScopedComponents()V	51	1
br.com.caelum.vraptor.ioc.GenericContainerTest::canProvideAllPrototypeScopedComponents()V	44	1
br.com.caelum.vraptor.ioc.GenericContainerTest::canProvideAllRequestScopedComponents()V	52	1
br.com.caelum.vraptor.ioc.GenericContainerTest::processesCorrectlyAppBasedComponents()V	37	0
br.com.caelum.vraptor.ioc.GenericContainerTest::canProvideJodaTimeConverters()V	2	0
br.com.caelum.vraptor.ioc.GenericContainerTest::callsPredestroyExactlyOneTime()V	40	0
br.com.caelum.vraptor.ioc.GenericContainerTest::setsAnAttributeOnRequestWithTheObjectTypeName()V	2	0
br.com.caelum.vraptor.ioc.GenericContainerTest::setsAnAttributeOnSessionWithTheObjectTypeName()V	3	0
br.com.caelum.vraptor.ioc.GenericContainerTest::processesCorrectlyRequestBasedComponents()V	37	0
br.com.caelum.vraptor.ioc.GenericContainerTest::processesCorrectlyPrototypeBasedComponents()V	3	0
br.com.caelum.vraptor.ioc.GenericContainerTest::supportsComponentFactoriesForCustomInstantiation()V	38	0
br.com.caelum.vraptor.ioc.GenericContainerTest::setup()V	951	5
br.com.caelum.vraptor.ioc.GenericContainerTest::tearDown()V	2	0
br.com.caelum.vraptor.ioc.GenericContainerTest::shouldDisposeAfterRequest()V	7	0
br.com.caelum.vraptor.ioc.GenericContainerTest::shouldStartBeforeRequestExecution()V	7	0
br.com.caelum.vraptor.ioc.GenericContainerTest::canProvideComponentsInTheClasspath()V	42	0
br.com.caelum.vraptor.ioc.GenericContainerTest::shoudRegisterResourcesInRouter()V	430	418
br.com.caelum.vraptor.ioc.GenericContainerTest::shoudUseComponentFactoriesInTheClasspath()V	35	0
br.com.caelum.vraptor.ioc.GenericContainerTest::shoudRegisterConvertersInConverters()V	2	0
br.com.caelum.vraptor.ioc.GenericContainerTest::shouldReturnAllDefaultDeserializers()V	2	0
br.com.caelum.vraptor.ioc.GenericContainerTest::shoudRegisterInterceptorsInInterceptorRegistry()V	33	1
br.com.caelum.vraptor.ioc.GenericContainerTest::shoudCallPredestroyExactlyOneTimeForComponentsScannedFromTheClasspath()V	42	0
br.com.caelum.vraptor.ioc.GenericContainerTest::shoudCallPredestroyExactlyOneTimeForComponentFactoriesScannedFromTheClasspath()V	42	0
br.com.caelum.vraptor.ioc.guice.GuiceProviderTest::shouldBeAbleToOverrideVRaptorsDefaultImplementation()V	33	0
br.com.caelum.vraptor.ioc.guice.GuiceProviderTest::shouldBeAbleToRegisterClasses()V	35	0
br.com.caelum.vraptor.ioc.guice.GuiceProviderTest::shouldBeAbleToRegisterClassesWithDependencies()V	35	0
br.com.caelum.vraptor.ioc.guice.GuiceProviderTest::shouldBeAbleToReceiveListsOfSerializationsAsDependency()V	9	1
br.com.caelum.vraptor.ioc.guice.SessionCustomScopeTest::setUp()V	492	1
br.com.caelum.vraptor.ioc.guice.SessionCustomScopeTest::shouldClearAllListenersFromSessionOnStart()V	467	0
br.com.caelum.vraptor.ioc.guice.SessionCustomScopeTest::shouldInvokeListenersOnStop()V	452	1
br.com.caelum.vraptor.ioc.guice.SessionCustomScopeTest::shouldRemoveListenersOnStop()V	452	1
br.com.caelum.vraptor.ioc.AbstractComponentRegistryTest::setUp()V	473	0
br.com.caelum.vraptor.ioc.AbstractComponentRegistryTest::shouldRegisterComponentAndImplementedInterfaces()V	446	2
br.com.caelum.vraptor.ioc.AbstractComponentRegistryTest::shouldRegisterComponentUsingAllPossibleSupertypes()V	446	10
br.com.caelum.vraptor.ioc.pico.PicoComponentRegistryTest::setup()V	852	4
br.com.caelum.vraptor.ioc.pico.PicoComponentRegistryTest::shouldRemovePreviouslyRegisteredComponentIfRegisteringAgain()V	108	2
br.com.caelum.vraptor.ioc.pico.PicoComponentRegistryTest::shouldRemovePreviouslyRegisteredComponentIfRegisteringAgainInAnotherScope()V	108	2
br.com.caelum.vraptor.ioc.pico.CustomPicoProviderTest::callsPredestroyExactlyOneTimeForAppScopedComponents()V	41	0
br.com.caelum.vraptor.ioc.pico.CustomPicoProviderTest::callsPredestroyExactlyOneTimeForAppScopedComponentFactories()V	41	0
br.com.caelum.vraptor.ioc.pico.CustomPicoProviderTest::canProvideCustomApplicationScopedComponents()V	37	0
br.com.caelum.vraptor.ioc.pico.CustomPicoProviderTest::canProvideCustomRequestScopedComponents()V	42	0
br.com.caelum.vraptor.ioc.pico.PicoProviderTest::canProvidePicoSpecificApplicationScopedComponents()V	42	0
br.com.caelum.vraptor.ioc.pico.PicoBasedContainerTest::setup()V	157	0
br.com.caelum.vraptor.ioc.pico.PicoBasedContainerTest::shouldBeAbleToInstantiateABean()V	37	1
br.com.caelum.vraptor.ioc.pico.PicoBasedContainerTest::shouldBeAbleToProvideAFruitButNotAJuice()V	37	1
br.com.caelum.vraptor.ioc.pico.PicoBasedContainerTest::shouldBeAbleToInstantiateADependentBean()V	39	2
br.com.caelum.vraptor.ioc.InterceptorStereotypeHandlerTest::setUp()V	473	0
br.com.caelum.vraptor.ioc.InterceptorStereotypeHandlerTest::shouldRegisterInterceptorsOnRegistry()V	447	1
br.com.caelum.vraptor.ioc.ComponentFactoryIntrospectorTest::shouldExtractTargetTypeFromGenericDefinition()V	63	0
br.com.caelum.vraptor.ioc.ComponentFactoryIntrospectorTest::shouldRequireGenericTypeInformationToBePresent()V	55	0
br.com.caelum.vraptor.ioc.ComponentFactoryIntrospectorTest::shoudWorkWithSubclassesOfComponenetFactoryImplementations()V	63	0
br.com.caelum.vraptor.ioc.ComponentFactoryIntrospectorTest::shoudWorkWithImplementationsOfComponenetFactorySubinterfacesImplementations()V	63	0
br.com.caelum.vraptor.ioc.ComponentFactoryIntrospectorTest::shoudNotWorkWithClassesThatDoesNotImplementComponentFactory()V	55	0
br.com.caelum.vraptor.ioc.spring.SpringBasedContainerTest::initContainer()V	1009	6
br.com.caelum.vraptor.ioc.spring.SpringBasedContainerTest::destroyContainer()V	28	0
br.com.caelum.vraptor.ioc.spring.SpringBasedContainerTest::twoClassesWithSameNameButDifferentPackages()V	20	0
br.com.caelum.vraptor.ioc.spring.SpringBasedContainerTest::shouldScanAndRegisterAnnotatedBeans()V	19	0
br.com.caelum.vraptor.ioc.spring.SpringBasedContainerTest::shouldRunPostConstructMethodOfApplicationScopedComponentsAtContainerStart()V	3	0
br.com.caelum.vraptor.ioc.spring.SpringBasedContainerTest::shouldProvideOnlyIfBeanIsRegistered()V	19	0
br.com.caelum.vraptor.ioc.spring.SpringBasedContainerTest::shouldNotProvidePrimitiveValues()V	18	0
br.com.caelum.vraptor.ioc.spring.SpringBasedContainerTest::shouldSupportOtherStereotypeAnnotations()V	19	0
br.com.caelum.vraptor.ioc.spring.SpringBasedContainerTest::shouldSupportConstructorInjection()V	19	0
br.com.caelum.vraptor.ioc.spring.SpringBasedContainerTest::shouldProvideCurrentHttpRequest()V	19	0
br.com.caelum.vraptor.ioc.spring.SpringBasedContainerTest::shouldProvideCurrentVRaptorRequest()V	19	0
br.com.caelum.vraptor.ioc.spring.SpringBasedContainerTest::shouldProvideServletContext()V	19	0
br.com.caelum.vraptor.ioc.spring.SpringBasedContainerTest::shouldProvideTheContainer()V	19	0
br.com.caelum.vraptor.ioc.spring.SpringBasedContainerTest::shouldSupportManualRegistration()V	94	0
br.com.caelum.vraptor.ioc.spring.SpringBasedContainerTest::shoudSupportCustomImplementationsForAlreadyRegisteredComponents()V	112	0
br.com.caelum.vraptor.ioc.spring.SpringBasedContainerTest::shoudRegisterResourcesInRouter()V	440	418
br.com.caelum.vraptor.ioc.spring.SpringBasedContainerTest::shoudRegisterConvertersInConverters()V	48	1
br.com.caelum.vraptor.ioc.spring.SpringBasedContainerTest::shoudRegisterInterceptorsInInterceptorRegistry()V	47	1
br.com.caelum.vraptor.ioc.spring.SpringProviderTest::init()V	731	0
br.com.caelum.vraptor.ioc.spring.SpringProviderTest::destroy()V	12	0
br.com.caelum.vraptor.ioc.spring.SpringProviderTest::shouldIncludeTheApplicationContextOnTheRootApplicationContextParamIfNotSet()V	752	2
br.com.caelum.vraptor.ioc.spring.SpringProviderTest::shouldNotIncludeTheApplicationContextOnTheRootApplicationContextParamIfAlreadySet()V	1033	3
br.com.caelum.vraptor.ioc.spring.SpringProviderTest::shouldLoadInitParameterForBasePackages()V	716	1
br.com.caelum.vraptor.ioc.spring.VRaptorScopeResolverTest::shouldResolveToRequestScopeByDefault()V	48	0
br.com.caelum.vraptor.ioc.spring.VRaptorScopeResolverTest::shouldResolveRequestScopedAnnotationToRequestScope()V	48	0
br.com.caelum.vraptor.ioc.spring.VRaptorScopeResolverTest::shouldResolveSessionScopedAnnotationToSessionScope()V	48	0
br.com.caelum.vraptor.ioc.spring.VRaptorScopeResolverTest::shouldResolveApplicationScopedAnnotationToSingletonScope()V	48	0
br.com.caelum.vraptor.deserialization.DeserializesHandlerTest::setUp()V	724	0
br.com.caelum.vraptor.deserialization.DeserializesHandlerTest::shouldAcceptDeserializesAnnotation()V	34	0
br.com.caelum.vraptor.deserialization.DeserializesHandlerTest::shouldThrowExceptionWhenTypeIsNotADeserializer()V	31	0
br.com.caelum.vraptor.deserialization.DeserializesHandlerTest::shouldRegisterTypesOnDeserializers()V	447	1
br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest::shouldNotAcceptMethodsWithoutArguments()V	833	0
br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest::shouldBeAbleToDeserializeADog()V	941	506
br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest::shouldBeAbleToDeserializeAListOfDogs()V	942	510
br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest::shouldBeAbleToDeserializeAListOfDogsWithNoRoot()V	942	510
br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest::shouldBeAbleToDeserializeAListOfDogsWhenMethodHasMoreThenOneParameter()V	942	510
br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest::shouldBeAbleToDeserializeADogWithoutRoot()V	941	506
br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest::shouldBeAbleToDeserializeADogWithDeserializerAdapter()V	941	507
br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest::shouldBeAbleToDeserializeADogWhenMethodHasMoreThanOneArgument()V	941	506
br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest::shouldBeAbleToDeserializeADogWhenMethodHasMoreThanOneArgumentAndHasNotRoot()V	941	506
br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest::shouldBeAbleToDeserializeADogWhenMethodHasMoreThanOneArgumentAndTheXmlIsTheLastOne()V	942	505
br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest::shouldBeAbleToDeserializeADogNamedDifferently()V	941	506
br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest::shouldDeserializeADogWithCalendarAttribute()V	942	508
br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest::shouldDeserializeADogWithCalendarAsISO8601Attribute()V	1028	507
br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest::shouldDeserializeADogWithCalendarAsObjectAttribute()V	1028	506
br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest::shouldHonorRequestHeaderAcceptCharset()V	920	107
br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest::whenNoCharsetHeaderIsFoundThanAssumeItIsUTF8()V	920	107
br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest::shouldByPassDeserializationWhenHasNoContent()V	939	506
br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest::shouldDeserializeFromGenericTypeOneParam()V	939	506
br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest::shouldDeserializeFromGenericTypeTwoParams()V	939	506
br.com.caelum.vraptor.deserialization.gson.GsonDeserializerTest::shouldDeserializeWithoutGenericType()V	938	506
br.com.caelum.vraptor.deserialization.XStreamXmlDeserializerTest::shouldNotAcceptMethodsWithoutArguments()V	485	0
br.com.caelum.vraptor.deserialization.XStreamXmlDeserializerTest::shouldBeAbleToDeserializeAPersonWithDog()V	613	505
br.com.caelum.vraptor.deserialization.XStreamXmlDeserializerTest::shouldBeAbleToDeserializeADog()V	612	506
br.com.caelum.vraptor.deserialization.XStreamXmlDeserializerTest::shouldBeAbleToDeserializeADogWhenMethodHasMoreThanOneArgument()V	612	506
br.com.caelum.vraptor.deserialization.XStreamXmlDeserializerTest::shouldBeAbleToDeserializeADogWhenMethodHasMoreThanOneArgumentAndTheXmlIsTheLastOne()V	613	505
br.com.caelum.vraptor.deserialization.XStreamXmlDeserializerTest::shouldBeAbleToDeserializeADogNamedDifferently()V	612	506
br.com.caelum.vraptor.deserialization.XStreamXmlDeserializerTest::shouldBeAbleToDeserializeADogWhenAliasConfiguredByAnnotations()V	613	505
br.com.caelum.vraptor.deserialization.JsonDeserializerTest::shouldNotAcceptMethodsWithoutArguments()V	486	0
br.com.caelum.vraptor.deserialization.JsonDeserializerTest::shouldBeAbleToDeserializeACat()V	613	506
br.com.caelum.vraptor.deserialization.JsonDeserializerTest::shouldBeAbleToDeserializeACatWhenMethodHasMoreThanOneArgument()V	613	506
br.com.caelum.vraptor.deserialization.JsonDeserializerTest::shouldBeAbleToDeserializeACatWhenMethodHasMoreThanOneArgumentAndTheXmlIsTheLastOne()V	613	506
br.com.caelum.vraptor.deserialization.JsonDeserializerTest::shouldBeAbleToDeserializeACatNamedDifferently()V	613	506
br.com.caelum.vraptor.deserialization.JsonDeserializerTest::shouldBeAbleToDeserializeACatWhenAliasConfiguredByAnnotations()V	615	506
br.com.caelum.vraptor.deserialization.DefaultDeserializersTest::setUp()V	473	0
br.com.caelum.vraptor.deserialization.DefaultDeserializersTest::shouldThrowExceptionWhenThereIsNoDeserializerRegisteredForGivenContentType()V	6	1
br.com.caelum.vraptor.deserialization.DefaultDeserializersTest::allDeserializersMustBeAnnotatedWithDeserializes()V	2	1
br.com.caelum.vraptor.deserialization.DefaultDeserializersTest::shouldNotCallDeserializerIfItDoesntAcceptGivenContentType()V	451	3
br.com.caelum.vraptor.deserialization.DefaultDeserializersTest::shouldUseTheDeserializerThatAcceptsTheGivenContentType()V	446	3
br.com.caelum.vraptor.deserialization.DefaultDeserializersTest::shouldUseTheDeserializerThatAcceptsTheGivenContentTypeIfVendorized()V	446	3
br.com.caelum.vraptor.deserialization.DefaultDeserializersTest::shouldUseTheDeserializerThatAcceptsTheGivenContentTypeIfAtomizedAlike()V	446	3
