Test-related Method	Total # Nodes Reachable From Method	# Nodes Reachable From Mock Invocations
org.apache.commons.collections4.iterators.ZippingIteratorTest::testIterateEven()V	28	0
org.apache.commons.collections4.iterators.ZippingIteratorTest::testIterateEvenOdd()V	8	0
org.apache.commons.collections4.iterators.ZippingIteratorTest::testIterateOddEven()V	28	0
org.apache.commons.collections4.iterators.ZippingIteratorTest::testIterateEvenEven()V	28	0
org.apache.commons.collections4.iterators.ZippingIteratorTest::testIterateFibEvenOdd()V	8	0
org.apache.commons.collections4.iterators.ZippingIteratorTest::testRemoveFromSingle()V	10	0
org.apache.commons.collections4.iterators.ZippingIteratorTest::testRemoveFromDouble()V	10	0
org.apache.commons.collections4.iterators.IteratorEnumerationTest::testEnumeration()V	44	0
org.apache.commons.collections4.iterators.ListIteratorWrapper2Test::setUp()V	2	0
org.apache.commons.collections4.iterators.ListIteratorWrapper2Test::testIterator()V	8	6
org.apache.commons.collections4.iterators.ListIteratorWrapper2Test::testRemove()V	10	5
org.apache.commons.collections4.iterators.ListIteratorWrapper2Test::testReset()V	6	0
org.apache.commons.collections4.iterators.SingletonListIteratorTest::testIterator()V	10	6
org.apache.commons.collections4.iterators.SingletonListIteratorTest::testReset()V	6	0
org.apache.commons.collections4.iterators.SingletonIteratorTest::testSingletonIteratorRemove()V	5	0
org.apache.commons.collections4.iterators.SingletonIteratorTest::testReset()V	5	0
org.apache.commons.collections4.iterators.ReverseListIteratorTest::testEmptyListIteratorIsIndeedEmpty()V	8	0
org.apache.commons.collections4.iterators.ReverseListIteratorTest::testWalkForwardAndBack()V	43	0
org.apache.commons.collections4.iterators.ReverseListIteratorTest::testReverse()V	9	0
org.apache.commons.collections4.iterators.ReverseListIteratorTest::testReset()V	5	0
org.apache.commons.collections4.iterators.ObjectGraphIteratorTest::setUp()V	3	0
org.apache.commons.collections4.iterators.ObjectGraphIteratorTest::testIteratorConstructor_null1()V	4	2
org.apache.commons.collections4.iterators.ObjectGraphIteratorTest::testIteratorConstructor_null_next()V	2	1
org.apache.commons.collections4.iterators.ObjectGraphIteratorTest::testIteratorConstructor_null_remove()V	2	0
org.apache.commons.collections4.iterators.ObjectGraphIteratorTest::testIteratorConstructorIteration_Empty()V	5	2
org.apache.commons.collections4.iterators.ObjectGraphIteratorTest::testIteratorConstructorIteration_Simple()V	5	4
org.apache.commons.collections4.iterators.ObjectGraphIteratorTest::testIteratorConstructorIteration_SimpleNoHasNext()V	4	2
org.apache.commons.collections4.iterators.ObjectGraphIteratorTest::testIteratorConstructorIteration_WithEmptyIterators()V	7	4
org.apache.commons.collections4.iterators.ObjectGraphIteratorTest::testIteratorConstructorRemove()V	7	2
org.apache.commons.collections4.iterators.ObjectGraphIteratorTest::testIteration_IteratorOfIterators()V	5	3
org.apache.commons.collections4.iterators.ObjectGraphIteratorTest::testIteration_IteratorOfIteratorsWithEmptyIterators()V	7	3
org.apache.commons.collections4.iterators.ObjectGraphIteratorTest::testIteration_RootNull()V	4	2
org.apache.commons.collections4.iterators.ObjectGraphIteratorTest::testIteration_Transformed1()V	10	4
org.apache.commons.collections4.iterators.ListIteratorWrapperTest::setUp()V	2	0
org.apache.commons.collections4.iterators.ListIteratorWrapperTest::testIterator()V	8	6
org.apache.commons.collections4.iterators.ListIteratorWrapperTest::testRemove()V	10	8
org.apache.commons.collections4.iterators.ListIteratorWrapperTest::testReset()V	6	0
org.apache.commons.collections4.iterators.NodeListIteratorTest::setUp()V	98	0
org.apache.commons.collections4.iterators.NodeListIteratorTest::testNullConstructor()V	1	0
org.apache.commons.collections4.iterators.NodeListIteratorTest::testEmptyIteratorWithNodeConstructor()V	1	0
org.apache.commons.collections4.iterators.NodeListIteratorTest::testFullIteratorWithNodeConstructor()V	1	0
org.apache.commons.collections4.iterators.FilterIteratorTest::setUp()V	6	0
org.apache.commons.collections4.iterators.FilterIteratorTest::tearDown()V	1	0
org.apache.commons.collections4.iterators.FilterIteratorTest::testRepeatedHasNext()V	6	0
org.apache.commons.collections4.iterators.FilterIteratorTest::testRepeatedNext()V	8	0
org.apache.commons.collections4.iterators.FilterIteratorTest::testReturnValues()V	18	0
org.apache.commons.collections4.iterators.FilterIteratorTest::testSetIterator()V	13	0
org.apache.commons.collections4.iterators.FilterIteratorTest::testSetPredicate()V	11	0
org.apache.commons.collections4.iterators.LazyIteratorChainTest::setUp()V	2	0
org.apache.commons.collections4.iterators.LazyIteratorChainTest::testIterator()V	6	6
org.apache.commons.collections4.iterators.LazyIteratorChainTest::testRemoveFromFilteredIterator()V	10	2
org.apache.commons.collections4.iterators.LazyIteratorChainTest::testRemove()V	6	2
org.apache.commons.collections4.iterators.LazyIteratorChainTest::testFirstIteratorIsEmptyBug()V	9	0
org.apache.commons.collections4.iterators.LazyIteratorChainTest::testEmptyChain()V	11	0
org.apache.commons.collections4.iterators.IteratorChainTest::setUp()V	2	0
org.apache.commons.collections4.iterators.IteratorChainTest::testIterator()V	10	6
org.apache.commons.collections4.iterators.IteratorChainTest::testRemoveFromFilteredIterator()V	10	2
org.apache.commons.collections4.iterators.IteratorChainTest::testRemove()V	10	2
org.apache.commons.collections4.iterators.IteratorChainTest::testFirstIteratorIsEmptyBug()V	15	0
org.apache.commons.collections4.iterators.IteratorChainTest::testEmptyChain()V	12	0
org.apache.commons.collections4.iterators.PeekingIteratorTest::setUp()V	2	0
org.apache.commons.collections4.iterators.PeekingIteratorTest::testEmpty()V	6	1
org.apache.commons.collections4.iterators.PeekingIteratorTest::testSinglePeek()V	10	0
org.apache.commons.collections4.iterators.PeekingIteratorTest::testMultiplePeek()V	10	0
org.apache.commons.collections4.iterators.PeekingIteratorTest::testIteratorExhausted()V	11	0
org.apache.commons.collections4.iterators.PeekingIteratorTest::testIllegalRemove()V	12	0
org.apache.commons.collections4.iterators.AbstractIteratorTest::testEmptyIterator()V	40	2
org.apache.commons.collections4.iterators.AbstractIteratorTest::testFullIterator()V	40	5
org.apache.commons.collections4.iterators.AbstractIteratorTest::testRemove()V	8	1
org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIteratorTest::testOrderedMapIterator()V	5	0
org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIteratorTest::testDecorateFactory()V	7	0
org.apache.commons.collections4.iterators.AbstractListIteratorTest::testEmptyListIteratorIsIndeedEmpty()V	43	0
org.apache.commons.collections4.iterators.AbstractListIteratorTest::testWalkForwardAndBack()V	63	0
org.apache.commons.collections4.iterators.AbstractListIteratorTest::testAdd()V	421	1
org.apache.commons.collections4.iterators.AbstractListIteratorTest::testSet()V	414	1
org.apache.commons.collections4.iterators.AbstractListIteratorTest::testRemoveThenSet()V	9	0
org.apache.commons.collections4.iterators.AbstractListIteratorTest::testAddThenSet()V	9	0
org.apache.commons.collections4.iterators.AbstractListIteratorTest::testAddThenRemove()V	9	0
org.apache.commons.collections4.iterators.PushbackIteratorTest::setUp()V	3	0
org.apache.commons.collections4.iterators.PushbackIteratorTest::testNormalIteration()V	43	0
org.apache.commons.collections4.iterators.PushbackIteratorTest::testImmediatePushback()V	46	0
org.apache.commons.collections4.iterators.PushbackIteratorTest::testDelayedPushback()V	46	0
org.apache.commons.collections4.iterators.PushbackIteratorTest::testMultiplePushback()V	46	0
org.apache.commons.collections4.iterators.AbstractMapIteratorTest::testEmptyMapIterator()V	43	0
org.apache.commons.collections4.iterators.AbstractMapIteratorTest::testFullMapIterator()V	49	0
org.apache.commons.collections4.iterators.AbstractMapIteratorTest::testMapIteratorSet()V	51	0
org.apache.commons.collections4.iterators.AbstractMapIteratorTest::testRemove()V	44	0
org.apache.commons.collections4.iterators.AbstractMapIteratorTest::testMapIteratorSetRemoveSet()V	45	0
org.apache.commons.collections4.iterators.AbstractMapIteratorTest::testMapIteratorRemoveGetKey()V	43	0
org.apache.commons.collections4.iterators.AbstractMapIteratorTest::testMapIteratorRemoveGetValue()V	43	0
